timestamp,expiry,expiry_day,current_day,open,high,low,close,volume,ltp,pe_strike,ce_strike,pe_cost,ce_cost,total_cost,cost_pct
2026-01-28 09:23:00+05:30,2026-02-03,Tuesday,Wednesday,25361.6,25372.1,25354.4,25354.7,0,25360.7,25250,25500,183.8,190.55,374.35,1.4761027889608727
2026-01-28 09:24:00+05:30,2026-02-03,Tuesday,Wednesday,25353.65,25362.75,25349.7,25358.75,0,25356.2125,25250,25500,180.5,193.05,373.55,1.473208981822502
2026-01-28 09:25:00+05:30,2026-02-03,Tuesday,Wednesday,25357.9,25365.15,25353.4,25364.1,0,25360.137500000004,25250,25500,178.0,193.6,371.6,1.46529173984171
2026-01-28 09:26:00+05:30,2026-02-03,Tuesday,Wednesday,25362.95,25366.65,25341.25,25341.4,0,25353.0625,25250,25500,182.35,187.05,369.4,1.4570231899992359
2026-01-28 09:27:00+05:30,2026-02-03,Tuesday,Wednesday,25343.8,25345.7,25324.7,25328.1,0,25335.574999999997,25200,25450,169.3,199.25,368.55,1.4546739120781749
2026-01-28 09:28:00+05:30,2026-02-03,Tuesday,Wednesday,25327.55,25336.0,25325.25,25328.9,0,25329.425000000003,25200,25450,167.4,200.4,367.8,1.4520661246751554
2026-01-28 09:29:00+05:30,2026-02-03,Tuesday,Wednesday,25329.15,25357.75,25329.15,25352.75,0,25342.2,25200,25450,158.2,210.75,368.95,1.4558720237390597
2026-01-28 09:30:00+05:30,2026-02-03,Tuesday,Wednesday,25352.1,25363.9,25346.7,25348.75,0,25352.8625,25250,25500,180.5,182.25,362.75,1.430804904179952
2026-01-28 09:31:00+05:30,2026-02-03,Tuesday,Wednesday,25347.45,25355.25,25341.45,25342.75,0,25346.725,25200,25450,163.7,205.5,369.2,1.4565984362871338
2026-01-28 09:32:00+05:30,2026-02-03,Tuesday,Wednesday,25342.5,25348.4,25330.75,25331.35,0,25338.25,25200,25450,168.45,198.45,366.9,1.4480084457292828
2026-01-28 09:33:00+05:30,2026-02-03,Tuesday,Wednesday,25331.95,25339.0,25331.15,25337.1,0,25334.800000000003,25200,25450,164.6,202.65,367.25,1.449587129166206
2026-01-28 09:34:00+05:30,2026-02-03,Tuesday,Wednesday,25336.95,25336.95,25308.7,25309.3,0,25322.975000000002,25200,25450,175.2,188.65,363.85,1.4368374963842123
2026-01-28 09:35:00+05:30,2026-02-03,Tuesday,Wednesday,25310.3,25315.85,25301.7,25313.1,0,25310.237499999996,25200,25450,173.4,190.55,363.95000000000005,1.4379556888788583
2026-01-28 09:36:00+05:30,2026-02-03,Tuesday,Wednesday,25312.65,25319.1,25306.55,25306.55,0,25311.2125,25200,25450,175.65,190.15,365.8,1.4452093118810487
2026-01-28 09:37:00+05:30,2026-02-03,Tuesday,Wednesday,25308.0,25317.2,25299.05,25299.05,0,25305.825,25200,25450,180.7,182.1,362.79999999999995,1.4336620125998656
2026-01-28 09:38:00+05:30,2026-02-03,Tuesday,Wednesday,25298.95,25301.05,25288.3,25288.9,0,25294.300000000003,25150,25400,166.05,199.95,366.0,1.446966312568444
2026-01-28 09:39:00+05:30,2026-02-03,Tuesday,Wednesday,25286.5,25311.5,25286.5,25311.1,0,25298.9,25150,25450,154.5,189.1,343.6,1.3581618173122152
2026-01-28 09:40:00+05:30,2026-02-03,Tuesday,Wednesday,25311.4,25319.85,25308.2,25313.6,0,25313.262499999997,25200,25450,173.25,190.45,363.7,1.4367962249038424
2026-01-28 09:41:00+05:30,2026-02-03,Tuesday,Wednesday,25312.85,25316.8,25302.6,25315.3,0,25311.8875,25200,25450,171.0,192.2,363.2,1.4348989185417325
2026-01-28 09:42:00+05:30,2026-02-03,Tuesday,Wednesday,25316.65,25319.65,25302.5,25306.15,0,25311.237500000003,25200,25450,176.5,187.1,363.6,1.4365160929014238
2026-01-28 09:43:00+05:30,2026-02-03,Tuesday,Wednesday,25306.25,25306.75,25290.3,25291.95,0,25298.8125,25150,25450,161.9,180.8,342.70000000000005,1.3546090355031488
2026-01-28 09:44:00+05:30,2026-02-03,Tuesday,Wednesday,25293.4,25306.0,25289.0,25293.0,0,25295.35,25150,25400,161.0,200.25,361.25,1.4281280946893402
2026-01-28 09:45:00+05:30,2026-02-03,Tuesday,Wednesday,25292.95,25299.6,25284.1,25284.8,0,25290.3625,25150,25400,161.65,197.65,359.3,1.420699288118152
2026-01-28 09:46:00+05:30,2026-02-03,Tuesday,Wednesday,25285.1,25289.55,25281.05,25284.85,0,25285.137499999997,25150,25400,162.2,195.4,357.6,1.4142695486627275
2026-01-28 09:47:00+05:30,2026-02-03,Tuesday,Wednesday,25284.95,25287.65,25278.1,25280.55,0,25282.812500000004,25150,25400,162.25,194.2,356.45,1.4098510598850502
2026-01-28 09:48:00+05:30,2026-02-03,Tuesday,Wednesday,25281.0,25297.8,25279.8,25292.0,0,25287.65,25150,25400,158.45,200.4,358.85,1.4190721557756454
2026-01-28 09:49:00+05:30,2026-02-03,Tuesday,Wednesday,25291.25,25292.7,25279.75,25292.7,0,25289.1,25150,25400,155.75,203.65,359.4,1.4211656405328776
2026-01-28 09:50:00+05:30,2026-02-03,Tuesday,Wednesday,25292.65,25300.6,25279.85,25284.8,0,25289.475000000002,25150,25400,158.2,197.95,356.15,1.4082933710565362
2026-01-28 09:51:00+05:30,2026-02-03,Tuesday,Wednesday,25287.0,25296.8,25278.95,25285.05,0,25286.95,25150,25400,161.7,192.75,354.45,1.4017111593134008
2026-01-28 09:52:00+05:30,2026-02-03,Tuesday,Wednesday,25285.2,25292.6,25278.55,25282.1,0,25284.612500000003,25150,25400,161.6,192.35,353.95,1.3998632567534897
2026-01-28 09:53:00+05:30,2026-02-03,Tuesday,Wednesday,25282.45,25301.85,25279.45,25301.75,0,25291.375,25150,25400,154.8,203.1,357.9,1.4151069287454714
2026-01-28 09:54:00+05:30,2026-02-03,Tuesday,Wednesday,25301.5,25302.9,25286.9,25288.4,0,25294.925000000003,25150,25400,160.15,195.0,355.15,1.4040365804603094
2026-01-28 09:55:00+05:30,2026-02-03,Tuesday,Wednesday,25288.4,25292.15,25287.0,25289.2,0,25289.1875,25150,25400,158.6,196.65,355.25,1.4047505480355982
2026-01-28 09:56:00+05:30,2026-02-03,Tuesday,Wednesday,25289.1,25290.4,25272.85,25274.4,0,25281.6875,25150,25400,163.25,189.85,353.1,1.396663098537232
2026-01-28 09:57:00+05:30,2026-02-03,Tuesday,Wednesday,25274.35,25282.75,25272.7,25280.05,0,25277.4625,25150,25400,162.6,193.35,355.95,1.4081714096104383
2026-01-28 09:58:00+05:30,2026-02-03,Tuesday,Wednesday,25280.0,25297.75,25277.5,25294.95,0,25287.55,25150,25400,157.65,200.05,357.70000000000005,1.4145300750764707
2026-01-28 09:59:00+05:30,2026-02-03,Tuesday,Wednesday,25294.7,25304.65,25294.05,25303.7,0,25299.275,25150,25450,150.3,183.1,333.4,1.3178243250053607
2026-01-28 10:00:00+05:30,2026-02-03,Tuesday,Wednesday,25304.7,25316.4,25303.8,25304.45,0,25307.3375,25200,25450,170.2,178.9,349.1,1.3794418318402717
2026-01-28 10:01:00+05:30,2026-02-03,Tuesday,Wednesday,25304.05,25308.2,25295.8,25298.15,0,25301.550000000003,25200,25450,171.6,178.65,350.25,1.3843025427295954
2026-01-28 10:02:00+05:30,2026-02-03,Tuesday,Wednesday,25299.0,25300.5,25284.95,25295.1,0,25294.887499999997,25150,25400,155.5,198.0,353.5,1.397515604684939
2026-01-28 10:03:00+05:30,2026-02-03,Tuesday,Wednesday,25296.2,25299.0,25281.7,25282.8,0,25289.925,25150,25400,160.4,192.05,352.45000000000005,1.3936379803419743
2026-01-28 10:04:00+05:30,2026-02-03,Tuesday,Wednesday,25283.95,25295.6,25283.95,25289.8,0,25288.325,25150,25400,158.75,195.1,353.85,1.3992623078040956
2026-01-28 10:05:00+05:30,2026-02-03,Tuesday,Wednesday,25290.25,25295.65,25289.85,25293.3,0,25292.2625,25150,25400,159.45,193.2,352.65,1.3942999365912796
2026-01-28 10:06:00+05:30,2026-02-03,Tuesday,Wednesday,25292.45,25292.65,25277.95,25282.35,0,25286.35,25150,25400,161.95,189.6,351.54999999999995,1.390275781202111
2026-01-28 10:07:00+05:30,2026-02-03,Tuesday,Wednesday,25283.05,25284.4,25272.55,25276.05,0,25279.0125,25150,25400,165.35,186.25,351.6,1.3908771159474684
2026-01-28 10:08:00+05:30,2026-02-03,Tuesday,Wednesday,25276.65,25277.0,25244.45,25247.25,0,25261.3375,25150,25400,178.9,174.9,353.8,1.4005592538399838
2026-01-28 10:09:00+05:30,2026-02-03,Tuesday,Wednesday,25247.0,25261.95,25246.25,25252.1,0,25251.824999999997,25150,25400,176.4,177.45,353.85,1.4012848576291024
2026-01-28 10:10:00+05:30,2026-02-03,Tuesday,Wednesday,25252.85,25263.6,25247.2,25258.2,0,25255.462499999998,25150,25400,176.7,178.4,355.1,1.4060324573347251
2026-01-28 10:11:00+05:30,2026-02-03,Tuesday,Wednesday,25258.1,25265.1,25246.6,25250.35,0,25255.0375,25150,25400,180.55,176.55,357.1,1.413975330664229
2026-01-28 10:12:00+05:30,2026-02-03,Tuesday,Wednesday,25250.4,25251.0,25240.4,25241.15,0,25245.737500000003,25100,25350,167.55,195.9,363.45000000000005,1.4396489704450108
2026-01-28 10:13:00+05:30,2026-02-03,Tuesday,Wednesday,25241.4,25250.55,25232.7,25240.6,0,25241.3125,25100,25350,165.55,194.85,360.4,1.427817986881625
2026-01-28 10:14:00+05:30,2026-02-03,Tuesday,Wednesday,25239.4,25253.45,25236.8,25248.1,0,25244.4375,25100,25350,162.2,199.55,361.75,1.4329889505361328
2026-01-28 10:15:00+05:30,2026-02-03,Tuesday,Wednesday,25248.3,25257.7,25246.55,25256.4,0,25252.237500000003,25150,25400,177.6,178.6,356.2,1.4105680734231965
2026-01-28 10:16:00+05:30,2026-02-03,Tuesday,Wednesday,25255.25,25257.8,25250.45,25251.7,0,25253.8,25150,25400,180.4,176.45,356.85,1.413054669000309
2026-01-28 10:17:00+05:30,2026-02-03,Tuesday,Wednesday,25250.2,25251.85,25243.45,25248.45,0,25248.4875,25100,25350,163.05,198.8,361.85,1.4331551543434038
2026-01-28 10:18:00+05:30,2026-02-03,Tuesday,Wednesday,25249.65,25249.7,25235.6,25244.35,0,25244.825000000004,25100,25350,164.5,195.35,359.85,1.425440659620338
2026-01-28 10:19:00+05:30,2026-02-03,Tuesday,Wednesday,25245.05,25260.4,25244.55,25260.4,0,25252.6,25150,25400,175.75,178.3,354.05,1.4020338499798042
2026-01-28 10:20:00+05:30,2026-02-03,Tuesday,Wednesday,25260.35,25269.65,25259.8,25262.65,0,25263.112500000003,25150,25400,175.95,178.45,354.4,1.4028358540540082
2026-01-28 10:21:00+05:30,2026-02-03,Tuesday,Wednesday,25262.3,25263.5,25254.25,25260.65,0,25260.175000000003,25150,25400,174.75,177.2,351.95,1.3932999276529159
2026-01-28 10:22:00+05:30,2026-02-03,Tuesday,Wednesday,25261.1,25265.25,25254.8,25260.05,0,25260.3,25150,25400,173.7,176.95,350.65,1.3881466174194288
2026-01-28 10:23:00+05:30,2026-02-03,Tuesday,Wednesday,25259.85,25276.6,25259.85,25276.1,0,25268.1,25150,25400,165.3,184.1,349.4,1.382771162058089
2026-01-28 10:24:00+05:30,2026-02-03,Tuesday,Wednesday,25276.65,25278.1,25271.2,25274.85,0,25275.199999999997,25150,25400,166.85,183.2,350.04999999999995,1.384954421725644
2026-01-28 10:25:00+05:30,2026-02-03,Tuesday,Wednesday,25275.35,25281.6,25270.5,25275.0,0,25275.6125,25150,25400,167.55,182.85,350.4,1.3863165531596908
2026-01-28 10:26:00+05:30,2026-02-03,Tuesday,Wednesday,25274.05,25279.1,25269.25,25274.8,0,25274.3,25150,25400,167.8,182.7,350.5,1.386784203716819
2026-01-28 10:27:00+05:30,2026-02-03,Tuesday,Wednesday,25274.7,25276.85,25266.35,25266.35,0,25271.0625,25150,25400,172.2,178.6,350.79999999999995,1.3881489945268424
2026-01-28 10:28:00+05:30,2026-02-03,Tuesday,Wednesday,25266.75,25267.9,25261.95,25262.0,0,25264.65,25150,25400,174.7,176.1,350.79999999999995,1.3885013249738267
2026-01-28 10:29:00+05:30,2026-02-03,Tuesday,Wednesday,25262.1,25262.65,25246.5,25246.5,0,25254.4375,25150,25400,182.55,168.65,351.20000000000005,1.3906466932791517
2026-01-28 10:30:00+05:30,2026-02-03,Tuesday,Wednesday,25246.85,25251.9,25239.05,25240.05,0,25244.4625,25100,25350,166.15,189.15,355.3,1.4074373736418433
2026-01-28 10:31:00+05:30,2026-02-03,Tuesday,Wednesday,25240.5,25248.95,25236.6,25244.2,0,25242.562499999996,25100,25350,163.2,192.05,355.25,1.4073452328780014
2026-01-28 10:32:00+05:30,2026-02-03,Tuesday,Wednesday,25244.4,25245.05,25234.05,25240.7,0,25241.05,25100,25350,164.3,190.4,354.70000000000005,1.4052505739658219
2026-01-28 10:33:00+05:30,2026-02-03,Tuesday,Wednesday,25240.4,25253.7,25240.4,25247.7,0,25245.55,25100,25350,161.7,192.0,353.7,1.4010389949911966
2026-01-28 10:34:00+05:30,2026-02-03,Tuesday,Wednesday,25247.05,25260.7,25247.05,25259.0,0,25253.45,25150,25400,174.1,175.95,350.04999999999995,1.3861472392880971
2026-01-28 10:35:00+05:30,2026-02-03,Tuesday,Wednesday,25259.3,25272.45,25256.15,25267.2,0,25263.774999999998,25150,25400,171.4,178.4,349.8,1.384591178475901
2026-01-28 10:36:00+05:30,2026-02-03,Tuesday,Wednesday,25266.9,25275.15,25260.65,25265.5,0,25267.050000000003,25150,25400,170.6,178.35,348.95,1.3810476490132404
2026-01-28 10:37:00+05:30,2026-02-03,Tuesday,Wednesday,25266.05,25281.75,25266.05,25281.65,0,25273.875,25150,25400,164.35,186.0,350.35,1.386214025352266
2026-01-28 10:38:00+05:30,2026-02-03,Tuesday,Wednesday,25281.95,25292.8,25281.7,25289.05,0,25286.375,25150,25400,161.4,188.55,349.95000000000005,1.3839468883934531
2026-01-28 10:39:00+05:30,2026-02-03,Tuesday,Wednesday,25288.6,25302.2,25287.65,25301.6,0,25295.012500000004,25150,25400,153.75,196.1,349.85,1.3830789765373708
2026-01-28 10:40:00+05:30,2026-02-03,Tuesday,Wednesday,25301.85,25301.85,25291.4,25292.1,0,25296.800000000003,25150,25400,158.4,191.8,350.20000000000005,1.3843648208469057
2026-01-28 10:41:00+05:30,2026-02-03,Tuesday,Wednesday,25292.2,25296.2,25292.05,25294.15,0,25293.65,25150,25400,157.1,193.75,350.85,1.3871070406999384
2026-01-28 10:42:00+05:30,2026-02-03,Tuesday,Wednesday,25294.2,25294.2,25284.1,25284.1,0,25289.15,25150,25400,161.2,187.45,348.65,1.3786544822582014
2026-01-28 10:43:00+05:30,2026-02-03,Tuesday,Wednesday,25284.2,25288.95,25282.7,25284.25,0,25285.025,25150,25400,160.35,188.85,349.2,1.3810545965447927
2026-01-28 10:44:00+05:30,2026-02-03,Tuesday,Wednesday,25284.15,25285.3,25279.8,25281.7,0,25282.7375,25150,25400,160.25,187.9,348.15,1.3770265185880288
2026-01-28 10:45:00+05:30,2026-02-03,Tuesday,Wednesday,25282.2,25285.8,25271.7,25274.05,0,25278.4375,25150,25400,164.05,183.6,347.65,1.3752827879492155
2026-01-28 10:46:00+05:30,2026-02-03,Tuesday,Wednesday,25274.6,25283.65,25271.45,25282.3,0,25278.0,25150,25400,159.6,187.5,347.1,1.373130785663423
2026-01-28 10:47:00+05:30,2026-02-03,Tuesday,Wednesday,25282.85,25285.4,25276.85,25280.25,0,25281.3375,25150,25400,163.15,184.9,348.05,1.376707225240753
2026-01-28 10:48:00+05:30,2026-02-03,Tuesday,Wednesday,25280.8,25280.8,25267.35,25267.75,0,25274.175,25150,25400,167.65,179.35,347.0,1.372942934833679
2026-01-28 10:49:00+05:30,2026-02-03,Tuesday,Wednesday,25268.05,25281.65,25267.55,25281.15,0,25274.6,25150,25400,162.8,185.65,348.45000000000005,1.3786568333425655
2026-01-28 10:50:00+05:30,2026-02-03,Tuesday,Wednesday,25280.8,25291.1,25280.6,25289.95,0,25285.6125,25150,25400,157.45,192.6,350.04999999999995,1.3843841038060676
2026-01-28 10:51:00+05:30,2026-02-03,Tuesday,Wednesday,25290.6,25298.55,25287.45,25288.8,0,25291.35,25150,25400,159.3,190.8,350.1,1.3842677437147484
2026-01-28 10:52:00+05:30,2026-02-03,Tuesday,Wednesday,25289.5,25294.4,25289.15,25292.35,0,25291.35,25150,25400,159.8,190.4,350.20000000000005,1.3846631358152097
2026-01-28 10:53:00+05:30,2026-02-03,Tuesday,Wednesday,25292.15,25296.15,25292.15,25293.7,0,25293.537500000002,25150,25400,158.7,191.1,349.79999999999995,1.3829619522377996
2026-01-28 10:54:00+05:30,2026-02-03,Tuesday,Wednesday,25294.05,25298.6,25293.8,25296.3,0,25295.6875,25150,25400,157.45,193.0,350.45,1.3854140157289656
2026-01-28 10:55:00+05:30,2026-02-03,Tuesday,Wednesday,25296.15,25298.1,25288.1,25288.7,0,25292.7625,25150,25400,160.4,187.1,347.5,1.3739108173731518
2026-01-28 10:56:00+05:30,2026-02-03,Tuesday,Wednesday,25287.95,25294.9,25286.7,25294.9,0,25291.112500000003,25150,25400,155.5,192.7,348.2,1.3767682224338686
2026-01-28 10:57:00+05:30,2026-02-03,Tuesday,Wednesday,25295.25,25305.65,25294.05,25304.8,0,25299.9375,25150,25450,150.5,175.7,326.2,1.2893312483479455
2026-01-28 10:58:00+05:30,2026-02-03,Tuesday,Wednesday,25304.95,25307.35,25301.25,25301.3,0,25303.7125,25200,25450,170.75,172.6,343.35,1.3569155119036387
2026-01-28 10:59:00+05:30,2026-02-03,Tuesday,Wednesday,25301.2,25303.15,25294.4,25298.75,0,25299.375,25150,25450,154.9,170.4,325.3,1.2858025148842611
2026-01-28 11:00:00+05:30,2026-02-03,Tuesday,Wednesday,25299.85,25303.95,25294.6,25294.75,0,25298.2875,25150,25400,157.2,190.75,347.95,1.3753895397069862
2026-01-28 11:01:00+05:30,2026-02-03,Tuesday,Wednesday,25294.65,25298.25,25290.0,25290.6,0,25293.375,25150,25400,158.35,187.05,345.4,1.3655749776374249
2026-01-28 11:02:00+05:30,2026-02-03,Tuesday,Wednesday,25291.15,25297.95,25288.85,25297.1,0,25293.762500000004,25150,25400,156.05,190.95,347.0,1.371879727264775
2026-01-28 11:03:00+05:30,2026-02-03,Tuesday,Wednesday,25297.55,25311.65,25293.35,25311.65,0,25303.549999999996,25200,25450,167.35,174.9,342.25,1.352577009945245
2026-01-28 11:04:00+05:30,2026-02-03,Tuesday,Wednesday,25311.45,25322.45,25311.15,25321.1,0,25316.5375,25200,25450,162.0,181.2,343.2,1.3556356196024042
2026-01-28 11:05:00+05:30,2026-02-03,Tuesday,Wednesday,25321.0,25328.35,25321.0,25326.5,0,25324.2125,25200,25450,160.8,183.3,344.1,1.3587786787052116
2026-01-28 11:06:00+05:30,2026-02-03,Tuesday,Wednesday,25328.05,25330.6,25323.75,25325.25,0,25326.9125,25200,25450,159.4,183.2,342.6,1.3527112710639326
2026-01-28 11:07:00+05:30,2026-02-03,Tuesday,Wednesday,25325.25,25325.5,25314.45,25323.85,0,25322.262499999997,25200,25450,161.45,181.9,343.35,1.3559214939818276
2026-01-28 11:08:00+05:30,2026-02-03,Tuesday,Wednesday,25323.15,25329.3,25322.6,25326.95,0,25325.499999999996,25200,25450,159.9,183.3,343.20000000000005,1.355155870565241
2026-01-28 11:09:00+05:30,2026-02-03,Tuesday,Wednesday,25327.5,25328.7,25318.35,25321.15,0,25323.924999999996,25200,25450,162.5,179.5,342.0,1.3505015513985297
